Price,Close,High,Low,Open,Volume
2021-04-20,301.498291015625,303.93897995758476,296.07898993423856,300.8407989283855,16796400
2021-04-21,300.3227844238281,300.8308533934624,296.2583238710927,300.80096877180426,14863500
2021-04-22,295.39166259765625,301.7673334541945,294.9135085644321,300.18335701478424,16375400
2021-04-23,299.9841003417969,301.4385360209274,296.01923468336224,297.62312388141186,17536800
2021-04-26,301.8868103027344,304.6362866365535,300.41243139804476,302.18565651246075,16172600
2021-04-27,302.414794921875,304.1780483779777,299.96413437434074,303.1220845588727,15309300
2021-04-28,305.9313659667969,309.7368366130836,304.20793837426686,306.19035588831184,33907200
2021-04-29,328.2560729980469,330.5473082822204,320.3861118014405,328.86373707548313,56526800
2021-04-30,323.84295654296875,328.5649400479308,323.265176999238,324.89895088400993,26332400
2021-05-03,321.3524475097656,327.29973061401193,320.6152732185873,324.9288129529213,18719500
2021-05-04,317.14849853515625,320.9639408812368,311.92844855514466,318.80218522074733,24032600
2021-05-05,313.82122802734375,319.8382522320547,313.2932460783484,316.9791784477902,15577600
2021-05-06,318.80218505859375,319.021349086728,312.07787150625006,313.32311475668405,19012200
2021-05-07,317.8657531738281,321.7110800609453,317.5370223391015,321.15321352832405,15916700
2021-05-10,304.8056640625,313.3828850063218,303.66998762176513,313.1537797044325,24239200
2021-05-11,305.363525390625,305.67234328033123,298.549558066986,299.6055218965839,18920100
2021-05-12,301.3986511230469,303.79948365409433,297.05525744630876,299.9840718766192,24645500
2021-05-13,304.0983581542969,307.6846342142357,301.617813051057,304.91521458044804,18079200
2021-05-14,314.73773193359375,315.6442726895928,307.9038210043115,308.36209242038615,19245700
2021-05-17,314.259521484375,314.4786854995176,310.394281799921,312.356786262329,15401300
2021-05-18,308.78045654296875,315.2955774616908,308.63103343962666,314.3890367661552,14522400
2021-05-19,312.3966369628906,313.46257239933686,302.41477878236554,303.03241452267815,19106200
2021-05-20,317.3975524902344,318.0351316381315,311.9683100657062,312.38669478024747,17320200
2021-05-21,315.0266418457031,318.712543771594,314.60822672040695,318.07499501096146,13600900
2021-05-24,323.3946838378906,324.7096681118598,316.81979286949394,316.9991006155491,16445400
2021-05-25,326.5426330566406,327.92732772751424,323.56399056057757,325.8353130089416,16437000
2021-05-26,326.4131164550781,328.57484164717323,324.58012209444763,327.10049314049525,9686900
2021-05-27,331.4837341308594,332.5098132939294,325.51653854769484,326.75181005235726,20477700
2021-05-28,327.4790954589844,331.60332571809744,327.08059325687134,329.7404464888726,12037400
2021-06-01,327.8775329589844,330.1588271011921,325.39701813801105,328.89364050459415,11765900
2021-06-02,327.8974304199219,330.6070808150183,325.8751566972119,329.1227606623162,11654300
2021-06-03,324.79931640625,326.1342136063701,322.24906050132677,324.540296065431,12610800
2021-06-04,329.0928955078125,331.1948515423076,323.9425559972564,324.6598173325449,13289400
2021-06-07,335.2991638183594,336.4049556289133,327.6782812375823,328.22620650637,20136700
2021-06-08,332.4101867675781,337.0126006775478,330.97566419804934,335.4187137349111,14580500
2021-06-09,328.9932556152344,335.51831786579856,328.7442069735877,334.4623540573324,13727900
2021-06-10,331.1948547363281,332.66923371793064,327.29973012532423,329.53122674632357,13240200
2021-06-11,329.99945068359375,331.5634531846622,327.6783001158695,331.31440452125946,13587900
2021-06-14,335.48846435546875,335.53829232928604,328.5549580414707,330.63700123053593,12250800
2021-06-15,335.4685363769531,338.6264866810284,333.7550804242409,335.7076133559302,15795200
2021-06-16,329.8200988769531,336.265479234852,327.4690941845248,335.4187381355204,17232200
2021-06-17,335.2294921875,336.6938996298656,328.893678011864,329.2323805656931,17794100
2021-06-18,328.4055480957031,334.87084196326083,327.7480559462388,333.2570114152347,23039500
2021-06-21,331.0254821777344,331.65308958314677,326.40312505951505,329.8300366053828,11337500
2021-06-22,337.7398681640625,338.62649598788244,331.33434391419235,331.4239977837728,15345300
2021-06-23,339.29388427734375,342.1131317634964,336.9129952088462,338.0586128142627,14817800
2021-06-24,341.8740539550781,343.5875098752343,340.4893592762159,340.54912851982454,12329100
2021-06-25,340.0709533691406,342.81048858061723,338.3873820252447,341.2863120244718,14594400
2021-06-28,354.2866516113281,356.7771380373392,340.46940738260423,341.156784068299,29156100
2021-06-29,350.5509033203125,355.3824224085436,347.7216841376279,354.9142097693082,21417300
2021-06-30,346.3868103027344,351.5770059746028,345.8488871163961,350.82986003657584,15107500
2021-07-01,353.0414123535156,353.320345620296,345.1814225122737,345.5002120747215,17137000
2021-07-02,353.3502502441406,355.0836191857236,351.2781483723781,353.7487220190341,11521300
2021-07-06,351.4375305175781,357.4246698047438,347.85122386967987,355.1433756534986,13488500
2021-07-07,349.1562194824219,355.13338680606967,348.66809387945307,353.90808696164675,14218900
2021-07-08,344.33465576171875,347.0044499805939,341.2564181106248,344.4143683541473,14406500
2021-07-09,349.0865173339844,349.3753918725092,343.956090937089,344.00591890684717,13018700
2021-07-12,351.81610107421875,352.8421803325884,348.30950690224967,349.89345272430876,10018600
2021-07-13,350.7501525878906,357.1257919389138,347.4726638459515,350.16240142286506,11456000
2021-07-14,346.30712890625,353.8483292210307,345.4105598588523,353.21075009309254,13894200
2021-07-15,343.149169921875,347.90103743410833,338.9253147122856,347.90103743410833,14781600
2021-07-16,339.86175537109375,344.6733619405872,338.8456478176741,343.5974851429338,11026100
2021-07-19,335.66778564453125,338.49697468576085,333.26695298880065,336.2854214378455,14372300
2021-07-20,340.35986328125,342.143060193653,333.22710603308553,337.5107308110484,11024300
2021-07-21,344.9124755859375,345.20135013783363,339.95141541427193,340.2004640702531,9279700
2021-07-22,349.8536071777344,350.2022813911172,343.89635213065077,345.3607595056997,12385400
2021-07-23,368.3827819824219,373.9016777629347,355.83072488473874,359.5365697345034,33694300
2021-07-26,371.0426330566406,373.0151093136962,366.81877767139264,368.1735877378131,14925200
2021-07-27,366.41033935546875,371.7300149578476,363.1627351781666,370.4947433622123,15705400
2021-07-28,371.8594970703125,376.1132368161128,365.5336556543012,373.1346248668098,29676900
2021-07-29,356.9564514160156,364.12903419563696,355.38244694504294,359.62624561062836,33413200
2021-07-30,354.9441223144531,359.3572874788406,351.59692306533964,352.6528869047466,15976200
2021-08-02,350.6106872558594,358.0323184807113,349.40526995023885,356.7372777143854,13180400
2021-08-03,349.90338134765625,352.42375246795694,346.37687435499447,351.38773197367317,12406100
2021-08-04,357.5541687011719,359.1082297993869,350.17236328392784,351.0789039914609,14180600
2021-08-05,361.5887451171875,362.51519877306265,355.54183676708993,358.2714305681252,10247200
2021-08-06,362.1266784667969,363.7604216653109,360.02469222796736,360.02469222796736,8925000
2021-08-09,360.2339172363281,364.38806212405956,359.3772044670222,362.3757599624865,7798900
2021-08-10,359.75579833984375,362.71449782694697,357.67375505654144,360.4531163918129,7469900
2021-08-11,358.5902099609375,360.9810709890379,356.448397589961,360.72208105861324,8400300
2021-08-12,361.26995849609375,361.6186326795175,355.75103200835963,357.08595949934704,7170700
2021-08-13,361.7979736328125,363.27235269169927,360.1044609315055,361.58878126412577,7195700
2021-08-16,365.16510009765625,365.55363059494124,356.02004071672485,361.1404652915466,11222100
2021-08-17,357.0859375,363.28226862430495,353.71879516151245,361.5986974550612,12328700
2021-08-18,354.0973815917969,358.4905730103954,353.79850497189017,354.89432510865527,10042400
2021-08-19,353.7685852050781,356.2092738853384,349.66426873825037,350.0129428927795,12004500
2021-08-20,358.0024719238281,358.62010775194295,351.9655346855885,353.25063431594106,8697700
2021-08-23,361.9673156738281,364.29840740049667,357.73348860413626,358.072191121538,10942000
2021-08-24,364.1191101074219,366.5597687178801,360.46306242696073,362.2761439557223,9235100
2021-08-25,366.9881286621094,369.4487000406662,364.0094862538255,364.2087373264639,9684500
2021-08-26,362.9933776855469,368.03411971381837,362.74432904619965,366.97815591510187,7888700
2021-08-27,371.2120361328125,372.317797657735,362.6945532021798,363.71069125367575,11219100
2021-08-30,379.2114562988281,380.0382844755459,369.11002803020807,371.14227361350964,13547300
2021-08-31,377.93634033203125,381.30348319479003,377.3585303962301,378.50417859262757,12345400
2021-09-01,380.59613037109375,382.86745281678753,377.36846963285683,378.1455001958193,11567200
2021-09-02,373.8519287109375,380.29730934137314,372.63657001643435,380.0482606777573,14832900
2021-09-03,374.82818603515625,375.7247550855639,371.69014875656006,373.32392247630196,7509600
2021-09-07,380.7256164550781,381.50264696890184,371.72998110596933,374.4496031050745,10793800
2021-09-08,376.1331787109375,379.4206085231545,373.3637591135499,378.7133189141395,11067200
2021-09-09,376.5615539550781,378.3845766729862,375.1370029917539,376.2029384963865,9098900
2021-09-10,377.2489013671875,382.32949944771093,376.82054502429855,379.9087236836783,11549600
2021-09-13,375.07720947265625,380.29725904317576,372.9254256554371,380.22751813023973,13026300
2021-09-14,375.09716796875,377.1493265026148,373.6825581980874,375.9638524445199,8711600
2021-09-15,372.4971008300781,376.12323339084475,366.27088453626124,375.5653668430345,17940300
2021-09-16,371.6403503417969,372.1384476354948,368.3030923937314,371.3713887477206,11934200
2021-09-17,363.33209228515625,369.9966365281194,360.2139983524716,369.9966365281194,26299000
2021-09-20,354.346435546875,359.6561394506684,348.46886301661107,357.9327118278841,19822800
2021-09-21,356.1196594238281,358.6699151882745,353.83836525902956,357.13576697950003,11751900
2021-09-22,341.9039306640625,348.5087055429786,339.3935312862593,345.9086523018373,43692900
2021-09-23,344.64349365234375,348.3393977041544,341.6947659917591,344.0457707802318,21806300
2021-09-24,351.6168212890625,353.00154631190134,341.06712460972705,341.93380900752913,18801900
2021-09-27,352.2344970703125,353.79852999424577,345.7592317331747,348.47885411929406,15205800
2021-09-28,339.3536376953125,348.26959029854794,337.6302407314759,346.6457884598442,21710300
2021-09-29,338.317626953125,343.91626603377915,337.5904243661517,341.8441642811484,14452200
2021-09-30,338.0985107421875,341.4955076839836,336.8632087255414,339.15447461997616,16547100
2021-10-01,341.7047119140625,343.7070423427762,337.3513464726145,340.3100151837637,14905300
2021-10-04,324.9886169433594,334.66165923636265,321.4720507708391,334.25321574985514,42885000
2021-10-05,331.6929626464844,333.904515988842,324.91885117695654,327.3296252087425,35377900
2021-10-06,332.3703918457031,333.10756614543567,324.5601991720853,328.485208457027,26443000
2021-10-07,327.9671936035156,337.5505809717345,327.7281166234768,335.71758652139374,28307500
2021-10-08,328.79400634765625,332.13126424434466,327.45910926927,330.248472311904,15946100
2021-10-11,324.2115478515625,329.2024621726233,324.0720660135255,326.3832448041209,14708200
2021-10-12,322.53790283203125,323.14559732442774,316.1622637068661,321.80072858361314,31658700
2021-10-13,323.30499267578125,325.75562279356666,321.4321420291282,325.7257381726709,14761500
2021-10-14,327.2798156738281,329.26223322936005,325.85526467062124,327.1104492126291,14302200
2021-10-15,323.524169921875,327.81776624094044,321.2827320587294,327.42923575196744,21596400
2021-10-18,334.0638732910156,334.6117985287112,326.25371174803007,327.69820599115644,21585000
2021-10-19,338.6961975097656,341.1567994254865,335.99651861484824,338.35749498875487,18786300
2021-10-20,339.4831848144531,342.67101960340636,338.15825941117083,342.1430376966396,13639500
2021-10-21,340.57904052734375,341.007396941465,336.5145492264545,338.98512296623915,16354400
2021-10-22,323.37469482421875,328.3756108686573,319.8880139365098,325.10809399566216,35224500
2021-10-25,327.439208984375,328.30589343135,318.5033421113949,319.08112160889596,38409000
2021-10-26,314.6081848144531,328.9533796345494,308.4218254385663,327.0108185868218,65654000
2021-10-27,311.0318908691406,318.0351379531954,310.87249607900134,312.99439552064973,29971800
2021-10-28,315.7139892578125,324.2812380421031,306.93748732813617,311.79892158243473,50806800
2021-10-29,322.3387145996094,324.75946033582636,318.3838205690323,318.97157177238654,37059400
2021-11-01,328.7243347167969,332.1811315067981,324.7594689064843,324.799325206486,31518900
2021-11-02,326.8315124511719,333.5160001360699,322.56780076018566,330.1189728867234,28353000
2021-11-03,330.3580322265625,330.8860141226756,321.97009112971296,326.24374386560316,20786500
2021-11-04,334.57196044921875,335.986539747779,331.38412558808767,332.7389660445746,22495300
2021-11-05,339.8318786621094,345.470343910541,338.3475583933315,339.0149917699649,26872800
2021-11-08,337.3314208984375,343.47795514494527,337.0524876179697,343.1093679959107,18342500
2021-11-09,334.09381103515625,340.01120997394355,333.1972418871626,338.7061973515579,17556700
2021-11-10,326.3932189941406,331.92208695939513,324.27131959512985,331.22473856672923,21872600
2021-11-11,326.4928283691406,331.1948683836995,325.7556540486866,328.56493028820637,12376600
2021-11-12,339.5928039550781,340.55908356631346,328.52506574374365,328.9235375177325,25414300
2021-11-15,346.2373962402344,352.3042177673243,341.89400233306856,343.02964837978425,25076600
2021-11-16,341.6549072265625,345.33086790184603,339.5728640649204,342.5215917042159,18181100
2021-11-17,339.4732360839844,345.9783858586127,338.80580270086864,342.9300326963181,13602800
2021-11-18,337.4011535644531,341.1567962848439,334.02403925715646,338.42723279265493,17487200
2021-11-19,343.9859924316406,350.7601341339255,338.6065475278641,340.897813410094,26488500
2021-11-22,339.71234130859375,352.483533390313,339.21424399241516,347.72172426370344,27116800
2021-11-23,335.9666442871094,340.10084598677975,332.2309143654588,337.6402439956613,17225000
2021-11-24,339.76214599609375,340.47940736247216,331.5435401070046,334.7214034829016,13566200
2021-11-26,331.85235595703125,336.4647420370484,330.6369972715871,334.5221503147453,14750700
2021-11-29,336.74365234375,339.37362062516365,334.0340018726477,335.60800633237295,16650900
2021-11-30,323.22528076171875,334.53209517974227,322.19920157355926,333.72518001242486,25390000
2021-12-01,309.4180603027344,329.24232749683847,309.1092423974099,329.0331351354939,30329600
2021-12-02,309.2088317871094,313.4028022056902,306.03096883484113,310.21496757975564,24396200
2021-12-03,305.6723327636719,312.5560407678805,298.3602683983433,312.53612782135576,27471000
2021-12-06,316.660400390625,318.8819254878454,305.17427686201216,306.9574738647008,21758300
2021-12-07,321.5815734863281,325.2973902552526,319.77846370874653,320.3463019219596,18794000
2021-12-08,329.3020324707031,331.48370073182735,321.84054582506565,323.7631938026864,19937700
2021-12-09,328.5649108886719,334.85089639442396,326.7518294169016,328.2859776162031,16879200
2021-12-10,328.4952087402344,333.755115642898,325.128065724245,331.29451346978647,14528000
2021-12-13,333.2171325683594,339.7920232166749,328.33578495420534,329.69062546182397,22948700
2021-12-14,332.469970703125,334.42253397661483,326.4031493353329,326.80162108860463,20461000
2021-12-15,340.35986328125,340.80813262697296,322.7471493977321,331.2247450845132,24681300
2021-12-16,333.6255798339844,343.1491981881942,332.4699904000222,337.6900710019132,22635000
2021-12-17,332.5198059082031,335.82714889362177,329.49136579484167,331.5335525756974,40012600
2021-12-20,324.2115478515625,328.6445956233688,321.30264621492387,328.5250571344495,17901800
2021-12-21,332.92822265625,334.72136064196854,322.5179777018968,325.1678587884857,16116800
2021-12-22,329.1925048828125,333.2370523688457,327.0108363618432,332.52973234140956,16764600
2021-12-23,333.9642639160156,335.3888452817984,327.1104402870962,328.84383954300944,13987700
2021-12-27,344.8626403808594,346.5462116920972,336.72374749890776,337.56054731728005,17795000
2021-12-28,344.9024963378906,351.36778957673374,343.8863887883202,345.3109397729048,16637600
2021-12-29,341.6349792480469,348.35929281166597,340.33993842600256,345.58987303411476,10747000
2021-12-30,343.049560546875,345.908664608456,341.9139145027434,342.690945080764,10593300
2021-12-31,335.0700988769531,342.133115766696,334.9903862748444,341.71470060925043,12870500
2022-01-03,337.2517395019531,339.7820519802337,335.9068706673779,337.0126321170958,14537900
2022-01-04,335.2493591308594,341.7843931111758,330.60708876287896,338.6563579542208,15998000
2022-01-05,322.9364318847656,334.48232418781873,322.60767062665843,331.75273018382796,20564500
2022-01-06,331.1948547363281,337.8793425232194,321.4919288694033,321.5915544116577,27962800
2022-01-07,330.5274353027344,335.7176009775485,327.62850518914615,331.47380199043704,14722000
2022-01-10,326.8215637207031,327.09052531324653,314.2296496150884,324.0720569466976,24942400
2022-01-11,333.0975646972656,333.3565850070779,324.04215994362664,325.5364517591072,16226800
2022-01-12,331.9918212890625,335.0899718945722,328.7741017946386,333.9044978914395,14104900
2022-01-13,325.2376403808594,334.352815350994,324.5203790165713,333.70529490857587,14797100
2022-01-14,330.6369934082031,331.4638519803939,319.987670323686,320.5654802370274,16868500
2022-01-18,316.9393310546875,322.9762683775235,316.4312924413649,322.05978629762274,22645600
2022-01-19,318.37384033203125,325.85527178298685,318.1148199979957,318.3638686571998,20814700
2022-01-20,315.3553466796875,326.5725071252302,314.77756721299244,322.667411083323,16925000
2022-01-21,302.0163269042969,317.0986971720326,301.8868167435038,313.61201611075734,28710700
2022-01-24,307.5352478027344,308.35213472779,287.91023106123095,296.7066166132408,38878100
2022-01-25,299.0078125,305.0646928830254,296.44758500124937,298.8085918146114,25108500
2022-01-26,293.5088195800781,306.339810879975,289.74320521175594,305.8417135804538,28348800
2022-01-27,293.518798828125,300.56187171998573,293.14024000648965,296.6169495183932,21629900
2022-01-28,300.56182861328125,300.7511079969524,291.9148678069762,294.49500786685223,21871600
2022-01-31,312.06793212890625,312.59591405423964,298.18097688359325,299.53578695560094,21579500
2022-02-01,317.78607177734375,318.4435638498842,310.93224818637844,313.362965399487,18023800
2022-02-02,321.7708740234375,326.75184730553406,315.6641959153554,326.57253956372614,58458300
2022-02-03,236.855224609375,247.05626287115405,234.85287891884906,243.7190048528874,188119900
2022-02-04,236.18777465820312,241.68677312019753,229.2343405889659,234.07584696513769,89342200
2022-02-07,224.0541229248047,237.39316752203163,223.15753869722167,236.79544470364294,88613800
2022-02-08,219.3421173095703,224.91085661462728,215.32745433196004,220.00958106083633,94729700
2022-02-09,231.1171417236328,232.4819234290626,221.36440350904414,223.34682098760746,86563300
2022-02-10,227.20211791992188,234.10573945078264,225.83732093216344,227.40135380696927,49310400
2022-02-11,218.71453857421875,229.54316956175379,217.937507962827,227.59063655902926,46156900
2022-02-14,216.87156677246094,220.15901207434936,213.96268029221702,218.4754407263709,38184000
2022-02-15,220.1590118408203,220.30843495408797,214.24161334384266,219.63102990630972,42685500
2022-02-16,215.71597290039062,216.63248531287095,211.5518867512737,211.60169952162727,45817500
2022-02-17,206.91958618164062,216.67232458619048,206.37167611380676,213.20557164901393,38747500
2022-02-18,205.37548828125,209.94801797837036,204.39920660069666,208.59319267543947,37128400
2022-02-22,201.31101989746094,206.69046501271862,199.29870241625707,201.57002503831916,39852400
2022-02-23,197.69482421875,206.1525222252914,197.29635244112293,203.3831023288286,44481400
2022-02-24,206.8100128173828,207.55715879547924,189.4961451540631,190.3329450013574,49957200
2022-02-25,209.67904663085938,210.5158616932212,202.40682261259047,204.16013493303998,37627600
2022-02-28,210.22695922851562,212.3388870569934,206.0429446698963,206.88970101587827,34239800
2022-03-01,202.7156524658203,210.9442147077806,201.4504810186902,209.07136392312097,27094900
2022-03-02,207.31805419921875,208.35408987183882,201.25123286843714,204.0007244309743,29452100
2022-03-03,202.19761657714844,208.28436611288225,200.65351192686592,208.2245968697668,27263500
2022-03-04,199.29869079589844,205.1065071832129,198.03351938784357,201.59989790770308,32130900
2022-03-07,186.75660705566406,200.12553706263026,186.5673276453143,200.0259115201124,38560600
2022-03-08,189.56585693359375,195.9514677382991,185.40177095157821,187.13515496554908,37508100
2022-03-09,197.74462890625,198.34235174897637,193.18205579556056,194.99513727130008,31894700
2022-03-10,194.46714782714844,195.53306810789914,190.3429029338467,194.0985455014076,24853000
2022-03-11,186.8960723876953,192.82342730868817,185.95964701718134,191.9069300866831,34694500
2022-03-14,185.9197998046875,191.55824958934522,185.11288462494136,186.31827155741647,31010500
2022-03-15,191.2992401123047,191.54828875226767,185.20253427024224,190.07392505988918,31721700
2022-03-16,202.85511779785156,202.95472814062686,193.779784091432,193.9590918288618,40640300
2022-03-17,207.04908752441406,207.24832340957013,200.3447019442449,200.93245312570855,29499700
2022-03-18,215.6661834716797,215.9750013785163,205.21609620712425,205.913429416227,52128000
2022-03-21,210.68521118164062,213.89295915822717,206.8398992395618,213.68375159422197,30142300
2022-03-22,215.82557678222656,218.6248966722002,209.38019582409387,210.56566995529315,31998800
2022-03-23,212.647705078125,215.97499137945934,211.35264906362102,212.51819491645765,23717300
2022-03-24,218.7344512939453,219.83025621184717,213.97262721542165,214.18183476560384,31502300
2022-03-25,220.97589111328125,224.64187990586353,218.05703306201306,219.6708634325821,40039000
2022-03-28,222.73915100097656,223.18743553895305,218.70455975774112,221.28471537103297,26224100
2022-03-29,228.98529052734375,230.0113697455367,224.4326739256313,225.20971969545747,31417900
2022-03-30,226.98294067382812,230.27037062059532,225.84727946295587,228.03890449437495,25588000
2022-03-31,221.51382446289062,227.62050202108801,221.41419892592998,227.58064572601464,24192300
2022-04-01,223.99436950683594,226.4151151708021,221.85254192357277,223.69550807652902,19544800
2022-04-04,232.9999542236328,233.45821042763177,225.00051280726413,225.1200512949494,28054800
2022-04-05,230.957763671875,235.9586650638034,230.14089196443973,233.18924515688974,29727200
2022-04-06,222.45025634765625,228.11860603153974,220.56744916906987,226.04651944758,28995100
2022-04-07,222.1015625,224.66178968169373,217.72826921827226,223.07782886155675,21037200
2022-04-08,221.4839324951172,224.2732802295399,219.19268202752988,221.5337452619452,18375700
2022-04-11,215.6363067626953,219.7705085975338,214.40101988928777,217.58883981984417,20516600
2022-04-12,213.3251190185547,221.18509409864447,212.3189679071651,219.4019123862364,20128800
2022-04-13,214.17189025878906,215.78572070482386,210.52581424297642,211.0139550868608,19231800
2022-04-14,209.38018798828125,214.1718971091547,209.2008802444194,214.07227156208194,18379500
2022-04-18,209.9679412841797,212.5680098128948,207.50733939222343,209.20086718164444,16580800
2022-04-19,216.48306274414062,217.598795917723,208.20468741354568,209.7189075782107,20089900
2022-04-20,199.65733337402344,213.34505357346728,198.16304137323925,212.79714346636823,43036500
2022-04-21,187.3543243408203,202.19761769139535,184.87379433279807,200.83283596366138,49954100
2022-04-22,183.40939331054688,191.98662965356405,182.57259347238025,189.64556620077488,36426800
2022-04-25,186.27842712402344,186.46769132270785,180.9687082701282,182.03462854997284,29281100
2022-04-26,180.26141357421875,186.47767347960234,178.81693441435888,185.91980692413014,31747400
2022-04-27,174.28424072265625,180.52042859318897,168.35688594406028,173.76621527893357,71062900
2022-04-28,204.9470977783203,207.7364455212143,192.16592004842056,202.14779356231938,100890600
2022-04-29,199.7071075439453,211.67139771192072,199.13926939706334,203.68192896995504,49193400
2022-05-02,210.32656860351562,211.0737145458472,200.2251560712218,200.4044638010343,49915300
2022-05-03,211.22312927246094,214.08220276743384,207.2981203123787,209.6491400589866,41556300
2022-05-04,222.55984497070312,223.44645757952685,206.17244641845895,209.8483918185997,41375900
2022-05-05,207.48741149902344,219.33216476646174,205.3754837967292,217.90761377501096,41129200
2022-05-06,202.9945526123047,208.58320423018648,200.25501780355324,206.5509589869269,34747200
2022-05-09,195.46336364746094,201.79916238127427,194.8357561386939,199.07953997709998,36303200
2022-05-10,196.89785766601562,202.1876637890016,193.45103284392934,198.750780239985,34452500
2022-05-11,188.0217742919922,199.90636857463943,187.55356161389517,195.58288765845126,31153400
2022-05-12,190.51226806640625,197.29635111989037,184.07684401582995,186.34816657468656,38262200
2022-05-13,197.86416625976562,199.12933765587084,190.55210155606053,191.84715757405837,24549800
2022-05-16,199.27874755859375,204.58846623998915,195.1843874226964,196.30013563539498,27112600
2022-05-17,201.84893798828125,204.67814210672302,197.6051546117027,201.35084070555368,24872700
2022-05-18,191.5084686279297,200.2351284555215,190.9007892718516,199.23893378658858,23960000
2022-05-19,190.56204223632812,194.5468202994709,188.87848627325675,190.4723883780807,24446900
2022-05-20,192.80349731445312,197.1568780782061,187.1550757237641,194.2280635050955,31465600
2022-05-23,195.48326110839844,196.24037872901383,190.51225980812276,194.44722541798157,25059200
2022-05-24,180.59014892578125,182.98100979353063,175.43982486596843,179.86293115195522,50406300
2022-05-25,183.13046264648438,184.74429310038516,178.63763028863556,179.71350712408685,28030200
2022-05-26,190.90077209472656,192.0962025497372,181.5664185502313,182.18406952588643,23056500
2022-05-27,194.38746643066406,194.58670232001901,189.0777471354088,190.63180835339102,22562700
2022-05-31,192.90310668945312,196.84804368606473,191.27930475387885,194.14834984232365,26131100
2022-06-01,187.92213439941406,198.77069215774998,184.29598694008135,195.76218043906644,36623500
2022-06-02,198.10325622558594,200.17534279112155,187.01560560542873,187.7328669242958,31951600
2022-06-03,190.0540008544922,195.8618170829783,189.05780627397772,195.23420963302283,19465000
2022-06-06,193.51080322265625,196.17064101043297,187.68305866693552,193.25179809600863,30574200
2022-06-07,194.9054718017578,195.78212793374405,190.76131372492205,191.19962659019154,18828700
2022-06-08,195.89170837402344,201.26119673778695,193.67019864004104,193.9292037675331,22267200
2022-06-09,183.2998046875,198.69100807356122,182.98101512213117,193.54068386376554,23501600
2022-06-10,174.90188598632812,182.40322979809716,174.353975938839,182.34344535596165,27450800
2022-06-13,163.63491821289062,171.92326451484138,163.40579771292857,169.9408318044619,31749300
2022-06-14,163.10693359375,166.11544546802398,160.74595731399802,165.39818415759146,27244300
2022-06-15,168.70556640625,171.50487088004473,163.3559909150463,166.56373883467427,30008300
2022-06-16,160.2578125,164.45179824658493,159.002612838432,163.09697304966215,26944100
2022-06-17,163.11691284179688,165.26868167228224,159.29151394162864,161.06473915233133,31374200
2022-06-21,156.45237731933594,167.12161381508136,155.3764852423262,165.29857572909745,50724900
2022-06-22,155.25694274902344,160.17813156619349,154.84849929312313,157.77731400503416,47267800
2022-06-23,158.14590454101562,159.14209921528973,153.6630285067821,155.67534600501864,40499200
2022-06-24,169.51248168945312,169.6021355578739,160.68619667001295,161.11455306406137,68736000
2022-06-27,168.8450164794922,171.0964106465994,167.3706376295459,170.66805429474786,29174600
2022-06-28,160.0685577392578,170.64815583202488,159.99883201435608,169.2534741260171,27744500
2022-06-29,163.31613159179688,165.6970358800205,159.70991230354502,162.94754448464153,28595200
2022-06-30,160.63638305664062,164.60123340239417,157.88689136774562,161.53295213759753,35250600
2022-07-01,159.4210205078125,160.00877167321815,154.41016288945764,159.69995377955496,31423900
2022-07-05,167.5499725341797,167.609741778181,156.42248065447876,157.53821374443194,28618600
2022-07-06,169.12396240234375,170.93702867966036,164.8303660855058,167.5599295756352,23085900
2022-07-07,171.53475952148438,172.0627414708679,167.14153745897693,168.80518070335654,24083400
2022-07-08,170.229736328125,171.7439411597345,167.51011415410747,169.33315207708776,19249200
2022-07-11,162.2601776123047,166.8526352216144,161.29386765628104,166.43423532324175,21885600
2022-07-12,162.64869689941406,165.27865004025557,161.48315103934237,164.17287342417885,16639700
2022-07-13,162.86785888671875,164.3521790964023,159.00261901577076,159.55052908006334,16555100
2022-07-14,157.4485626220703,161.97127950541878,156.6814885089991,160.6064977411958,23765200
2022-07-15,164.07325744628906,164.35219073500465,159.21183784244272,159.92908401290842,23342800
2022-07-18,166.5936279296875,171.0366627801126,165.00968207612377,166.11545875140345,23574300
2022-07-19,175.11109924316406,175.8184041527028,168.8649543573144,169.7216823882295,25933700
2022-07-20,182.39328002929688,182.9013490437702,176.02759664202824,176.8145989504097,24784300
2022-07-21,182.47296142578125,183.15038165209816,178.18932164395167,179.94263385273206,27195800
2022-07-22,168.62586975097656,174.93178360071428,167.76914175873597,172.41141239577743,42583900
2022-07-25,166.0158233642578,169.92091955771167,164.1828289555579,168.3568867454453,26166300
2022-07-26,158.54437255859375,165.36831199531662,157.3489420180495,165.308542748398,28468400
2022-07-27,168.9346923828125,170.2197768067757,161.40346318016032,161.9712862323734,43846600
2022-07-28,160.1083984375,160.89538548863504,154.26074095921115,160.4471009556734,73214300
2022-07-29,158.4945526123047,159.53058821432833,154.57950028385122,157.08991470511106,42065400
2022-08-01,159.32139587402344,164.56138922454696,154.63928427088203,156.65160162909262,40596700
2022-08-02,159.58041381835938,161.622615768185,157.40870170759086,157.70756312476198,27374500
2022-08-03,168.15765380859375,168.89482809416302,160.95517100877802,162.07090411173056,31721900
2022-08-04,169.92092895507812,171.4949031273698,166.165270863773,167.6595628406042,23938200
